DateTime,Sender,Message
29/07/23 22.13,System,Kode keamanan Anda dengan +62 856-0474-6191 telah berubah. Ketuk untuk info selengkapnya.
30/07/23 03.46,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
30/07/23 16.15,System,Kode keamanan Anda dengan ~ Firmannn telah berubah. Ketuk untuk info selengkapnya.
01/08/23 14.08,System,Kode keamanan Anda dengan ~ klra telah berubah. Ketuk untuk info selengkapnya.
01/08/23 15.41,System,Kode keamanan Anda dengan ~ Valent Lftn telah berubah. Ketuk untuk info selengkapnya.
02/08/23 20.05,System,Kode keamanan Anda dengan +62 895-8003-28707 telah berubah. Ketuk untuk info selengkapnya.
03/08/23 09.24,System,Kode keamanan Anda dengan ~ ‎ ㅤ telah berubah. Ketuk untuk info selengkapnya.
04/08/23 14.31,System,Kode keamanan Anda dengan ~ naiyarista telah berubah. Ketuk untuk info selengkapnya.
05/08/23 11.06,System,Kode keamanan Anda dengan dinta infor telah berubah. Ketuk untuk info selengkapnya.
08/08/23 16.57,System,Kode keamanan Anda dengan ~ Afrizal telah berubah. Ketuk untuk info selengkapnya.
10/08/23 01.02,System,Kode keamanan Anda dengan ~ klra telah berubah. Ketuk untuk info selengkapnya.
10/08/23 13.01,System,+62 821-3308-5243: *🔊 PENGUMUMAN 🔊*
10/08/23 13.07,System,+62 821-3308-5243: Assalamualaikum
11/08/23 21.46,System,+62 821-3308-5243: *🔊 PENGUMUMAN 🔊*
12/08/23 08.01,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
13/08/23 19.24,System,Kode keamanan Anda dengan ~ Rifan telah berubah. Ketuk untuk info selengkapnya.
13/08/23 19.25,System,Kode keamanan Anda dengan ~ Rifan telah berubah. Ketuk untuk info selengkapnya.
16/08/23 11.03,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
16/08/23 11.05,System,Kode keamanan Anda dengan ~ . telah berubah. Ketuk untuk info selengkapnya.
18/08/23 05.46,System,Kode keamanan Anda dengan ~ Firmannn telah berubah. Ketuk untuk info selengkapnya.
18/08/23 07.38,System,Kode keamanan Anda dengan ~ Firmannn telah berubah. Ketuk untuk info selengkapnya.
18/08/23 18.53,System,Kode keamanan Anda dengan ~ aisyah telah berubah. Ketuk untuk info selengkapnya.
18/08/23 22.47,System,Kode keamanan Anda dengan anin infor telah berubah. Ketuk untuk info selengkapnya.
19/08/23 23.18,System,Kode keamanan Anda dengan ~ shiva bella telah berubah. Ketuk untuk info selengkapnya.
20/08/23 08.58,System,Kode keamanan Anda dengan ~ cikk telah berubah. Ketuk untuk info selengkapnya.
20/08/23 13.04,System,Kode keamanan Anda dengan ~ Vanesya Aura telah berubah. Ketuk untuk info selengkapnya.
20/08/23 15.45,System,Kode keamanan Anda dengan ~ isdya telah berubah. Ketuk untuk info selengkapnya.
21/08/23 06.54,System,Kode keamanan Anda dengan ~ 1._Salsabilla Yoga D telah berubah. Ketuk untuk info selengkapnya.
21/08/23 10.37,System,Kode keamanan Anda dengan +62 856-0474-6191 telah berubah. Ketuk untuk info selengkapnya.
22/08/23 10.38,System,Kode keamanan Anda dengan ~ Dicky. telah berubah. Ketuk untuk info selengkapnya.
24/08/23 13.57,System,Kode keamanan Anda dengan ~ Syif telah berubah. Ketuk untuk info selengkapnya.
24/08/23 21.20,System,Kode keamanan Anda dengan ~ dicky telah berubah. Ketuk untuk info selengkapnya.
26/08/23 15.48,System,Kode keamanan Anda dengan ~ Zaki Tri Pamungkas telah berubah. Ketuk untuk info selengkapnya.
28/08/23 07.26,System,Kode keamanan Anda dengan ~ Firmannn telah berubah. Ketuk untuk info selengkapnya.
28/08/23 14.27,System,Kode keamanan Anda dengan ~ Syif telah berubah. Ketuk untuk info selengkapnya.
29/08/23 08.02,System,Kode keamanan Anda dengan +62 877-3888-2300 telah berubah. Ketuk untuk info selengkapnya.
29/08/23 19.54,System,Kode keamanan Anda dengan ~ tata telah berubah. Ketuk untuk info selengkapnya.
31/08/23 11.43,System,Kode keamanan Anda dengan ~ Annebilla Nasywa telah berubah. Ketuk untuk info selengkapnya.
02/09/23 10.12,System,Kode keamanan Anda dengan +62 895-1645-6918 telah berubah. Ketuk untuk info selengkapnya.
03/09/23 13.30,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
03/09/23 15.22,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
03/09/23 15.59,System,Kode keamanan Anda dengan chandra infor telah berubah. Ketuk untuk info selengkapnya.
04/09/23 20.20,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
04/09/23 20.38,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
05/09/23 10.28,System,‎+62 813-2855-8819 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
06/09/23 07.26,System,Kode keamanan Anda dengan ~ Nasyawa Adesty telah berubah. Ketuk untuk info selengkapnya.
06/09/23 20.01,System,Kode keamanan Anda dengan ~ fee ❥ ⋆｡˚ telah berubah. Ketuk untuk info selengkapnya.
07/09/23 02.03,System,Kode keamanan Anda dengan ~ Firmannn telah berubah. Ketuk untuk info selengkapnya.
08/09/23 00.00,System,Kode keamanan Anda dengan ~ Dicky. telah berubah. Ketuk untuk info selengkapnya.
08/09/23 07.40,System,Kode keamanan Anda dengan ~ Ysuuf telah berubah. Ketuk untuk info selengkapnya.
09/09/23 15.06,System,Kode keamanan Anda dengan ~ Alif Kesya telah berubah. Ketuk untuk info selengkapnya.
12/09/23 13.00,System,+62 882-2797-1866: <Media tidak disertakan>
12/09/23 16.16,System,‎+62 823-2954-5933 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
12/09/23 18.44,System,Kode keamanan Anda dengan ~ Gilang Sakti telah berubah. Ketuk untuk info selengkapnya.
13/09/23 16.34,System,Kode keamanan Anda dengan ~ ADDITYA FIRMANSYAH telah berubah. Ketuk untuk info selengkapnya.
13/09/23 21.26,System,+62 821-3308-5243: _____________ ﷽ _____________
13/09/23 21.28,System,+62 813-5894-6702: Semoga hasilnya memuaskan yha teman²💐
13/09/23 21.33,System,+62 858-6580-3536: alhamdulillah ya Allah
13/09/23 21.33,System,+62 813-2720-9494: akhirnya dh ga di belakang sipil☺️
13/09/23 21.33,System,+62 878-3946-3232: Alhamdulillah
13/09/23 21.34,System,+62 857-2864-1368: Alhamdulillah
13/09/23 21.34,System,jajar: Alhamdulillah
13/09/23 21.34,System,+62 858-0374-8374: Alhamdulillah
13/09/23 21.34,System,+62 813-5894-6702: Pesan ini dihapus
13/09/23 21.35,System,jajar: <Media tidak disertakan>
13/09/23 21.37,System,+62 877-4796-5944: alhamdulillah ya Allah
13/09/23 21.38,System,+62 812-2531-6790: <Media tidak disertakan>
13/09/23 21.42,System,+62 881-0275-03020: <Media tidak disertakan>
13/09/23 21.44,System,+62 895-3607-52452: Alhamdulillah
14/09/23 02.00,System,Kode keamanan Anda dengan ~ Firmannn telah berubah. Ketuk untuk info selengkapnya.
14/09/23 06.54,System,+62 821-3308-5243: *INFORMASI*
14/09/23 09.59,System,"+62 821-3308-5243: Untuk komplain udah aku tutup, terimakasih yang sudah komplain sampai detik ini, tunggu kabar dari aku ya"
14/09/23 10.08,System,+62 895-2900-0117: alhamdulillah aman mas alif
14/09/23 10.08,System,+62 888-6980-005: Pun lulus boss
14/09/23 10.09,System,+62 899-3998-600: alhamdulillah
14/09/23 10.10,System,+62 857-7412-3499: <Media tidak disertakan>
14/09/23 10.10,System,+62 857-2864-1368: <Media tidak disertakan>
14/09/23 10.11,System,+62 888-6980-005: <Media tidak disertakan>
14/09/23 10.11,System,+62 813-3202-5030: <Media tidak disertakan>
14/09/23 10.12,System,+62 857-2864-1368: <Media tidak disertakan>
14/09/23 10.12,System,+62 895-2900-0117: <Media tidak disertakan>
14/09/23 10.12,System,dizzo infor: <Media tidak disertakan>
14/09/23 10.12,System,dizzo infor: <Media tidak disertakan>
14/09/23 10.12,System,+62 888-6980-005: Pesan ini dihapus
14/09/23 10.13,System,+62 857-2864-1368: <Media tidak disertakan>
14/09/23 10.14,System,+62 888-6980-005: <Media tidak disertakan>
14/09/23 10.14,System,+62 813-2720-9494: <Media tidak disertakan>
14/09/23 10.16,System,+62 888-6980-005: <Media tidak disertakan>
14/09/23 10.16,System,+62 812-6434-4679: <Media tidak disertakan>
14/09/23 10.17,System,dizzo infor: <Media tidak disertakan>
14/09/23 10.18,System,+62 895-2900-0117: <Media tidak disertakan>
15/09/23 16.38,System,Kode keamanan Anda dengan ~ Heidar FD telah berubah. Ketuk untuk info selengkapnya.
16/09/23 15.07,System,Kode keamanan Anda dengan ~ Rizky Angga telah berubah. Ketuk untuk info selengkapnya.
17/09/23 20.07,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
17/09/23 23.38,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
18/09/23 23.23,System,Kode keamanan Anda dengan ~ Yudha telah berubah. Ketuk untuk info selengkapnya.
19/09/23 19.46,System,Kode keamanan Anda dengan ~ Abdur telah berubah. Ketuk untuk info selengkapnya.
20/09/23 18.11,System,Kode keamanan Anda dengan ~ Firmannn telah berubah. Ketuk untuk info selengkapnya.
20/09/23 18.55,System,Kode keamanan Anda dengan ~ Haydar telah berubah. Ketuk untuk info selengkapnya.
22/09/23 07.52,System,Kode keamanan Anda dengan ~ プラディプタ telah berubah. Ketuk untuk info selengkapnya.
23/09/23 06.48,System,Kode keamanan Anda dengan ~ andre telah berubah. Ketuk untuk info selengkapnya.
23/09/23 17.44,System,Kode keamanan Anda dengan ~ Ardiyansah telah berubah. Ketuk untuk info selengkapnya.
25/09/23 09.54,System,Kode keamanan Anda dengan ~ andre telah berubah. Ketuk untuk info selengkapnya.
25/09/23 10.05,System,Kode keamanan Anda dengan ~ andre telah berubah. Ketuk untuk info selengkapnya.
25/09/23 10.59,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
25/09/23 12.26,System,Kode keamanan Anda dengan ~ Mars telah berubah. Ketuk untuk info selengkapnya.
25/09/23 20.35,System,+62 882-2797-1866: Pesan ini dihapus
25/09/23 20.37,System,+62 882-2797-1866: <Media tidak disertakan>
25/09/23 22.59,System,Kode keamanan Anda dengan maman infor telah berubah. Ketuk untuk info selengkapnya.
26/09/23 19.28,System,Kode keamanan Anda dengan ~ Mars telah berubah. Ketuk untuk info selengkapnya.
26/09/23 21.59,System,Kode keamanan Anda dengan ~ Mars telah berubah. Ketuk untuk info selengkapnya.
27/09/23 18.55,System,Kode keamanan Anda dengan ~ Turu telah berubah. Ketuk untuk info selengkapnya.
28/09/23 01.25,System,Kode keamanan Anda dengan +62 898-7335-764 telah berubah. Ketuk untuk info selengkapnya.
28/09/23 16.06,System,Kode keamanan Anda dengan ~ ~Gray~ telah berubah. Ketuk untuk info selengkapnya.
29/09/23 09.56,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
29/09/23 10.20,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
30/09/23 12.32,System,Kode keamanan Anda dengan ~ keishaaa telah berubah. Ketuk untuk info selengkapnya.
30/09/23 16.57,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
30/09/23 18.04,System,Kode keamanan Anda dengan ~ iqbal_ft_ telah berubah. Ketuk untuk info selengkapnya.
30/09/23 20.01,System,Kode keamanan Anda dengan +62 853-2642-6816 telah berubah. Ketuk untuk info selengkapnya.
01/10/23 00.50,System,‎+62 823-1492-8811 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
02/10/23 07.53,System,Kode keamanan Anda dengan ~ Roby telah berubah. Ketuk untuk info selengkapnya.
02/10/23 09.32,System,Kode keamanan Anda dengan ~ Rafli Ahmad telah berubah. Ketuk untuk info selengkapnya.
02/10/23 10.38,System,‎+62 821-3326-6121 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
02/10/23 20.12,System,Kode keamanan Anda dengan ~ iqbal_ft_ telah berubah. Ketuk untuk info selengkapnya.
02/10/23 20.15,System,Kode keamanan Anda dengan ~ Raffie Muhamad Akbar telah berubah. Ketuk untuk info selengkapnya.
03/10/23 18.36,System,‎+62 858-1997-4371 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
04/10/23 18.41,System,+62 895-3255-08517: Pesan ini dihapus
04/10/23 21.07,System,Kode keamanan Anda dengan ~ Ya’ telah berubah. Ketuk untuk info selengkapnya.
05/10/23 12.35,System,Kode keamanan Anda dengan ~ ~ telah berubah. Ketuk untuk info selengkapnya.
06/10/23 00.00,System,Kode keamanan Anda dengan +62 815-7580-2532 telah berubah. Ketuk untuk info selengkapnya.
06/10/23 16.16,System,+62 821-3308-5243: *🔊 PENGUMUMAN 🔊*
06/10/23 16.17,System,+62 821-3308-5243: Yang revisi kemarin bisa dilihat lagi
06/10/23 16.54,System,+62 821-3308-5243: Yang komplain kemarin aku tunggu konfirmasi kalian sampai 17.30
06/10/23 17.17,System,+62 821-3308-5243: Pakai akun ums bukanya
07/10/23 20.09,System,Kode keamanan Anda dengan jajar telah berubah. Ketuk untuk info selengkapnya.
07/10/23 21.03,System,Kode keamanan Anda dengan ~ IQBAL Fㅣ이크발 telah berubah. Ketuk untuk info selengkapnya.
07/10/23 21.13,System,Kode keamanan Anda dengan ~ IQBAL Fㅣ이크발 telah berubah. Ketuk untuk info selengkapnya.
07/10/23 21.23,System,Kode keamanan Anda dengan ~ IQBAL Fㅣ이크발 telah berubah. Ketuk untuk info selengkapnya.
08/10/23 21.25,System,Kode keamanan Anda dengan +62 821-3493-5078 telah berubah. Ketuk untuk info selengkapnya.
08/10/23 21.33,System,Kode keamanan Anda dengan +62 821-3493-5078 telah berubah. Ketuk untuk info selengkapnya.
10/10/23 16.00,System,Kode keamanan Anda dengan tuhu infor telah berubah. Ketuk untuk info selengkapnya.
10/10/23 16.28,System,Kode keamanan Anda dengan tuhu infor telah berubah. Ketuk untuk info selengkapnya.
11/10/23 00.00,System,Kode keamanan Anda dengan ~ Annebilla Nasywa telah berubah. Ketuk untuk info selengkapnya.
11/10/23 06.22,System,Kode keamanan Anda dengan ~ Alif telah berubah. Ketuk untuk info selengkapnya.
13/10/23 22.02,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
14/10/23 12.12,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
15/10/23 20.10,System,Kode keamanan Anda dengan ~ Maulana Al Iqbal Widodo telah berubah. Ketuk untuk info selengkapnya.
16/10/23 10.56,System,+62 812-2681-5609: <Media tidak disertakan>
16/10/23 10.56,System,+62 812-2681-5609: 🚨PANGGILAN BUAT PARA MAHASISWA🚨
16/10/23 11.25,System,Kode keamanan Anda dengan +62 821-4432-9580 telah berubah. Ketuk untuk info selengkapnya.
16/10/23 16.55,System,‎+62 812-9048-6881 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
16/10/23 17.40,System,Kode keamanan Anda dengan ~ syf telah berubah. Ketuk untuk info selengkapnya.
16/10/23 22.40,System,‎+62 852-9057-3108 diganti ke +62 878-6630-0101
17/10/23 20.03,System,Kode keamanan Anda dengan damara infor telah berubah. Ketuk untuk info selengkapnya.
17/10/23 20.04,System,Kode keamanan Anda dengan damara infor telah berubah. Ketuk untuk info selengkapnya.
17/10/23 20.34,System,Kode keamanan Anda dengan ~ Daa~ telah berubah. Ketuk untuk info selengkapnya.
17/10/23 20.40,System,Kode keamanan Anda dengan ~ Daa~ telah berubah. Ketuk untuk info selengkapnya.
17/10/23 20.55,System,Kode keamanan Anda dengan ~ Daa~ telah berubah. Ketuk untuk info selengkapnya.
17/10/23 20.58,System,Kode keamanan Anda dengan ~ Daa~ telah berubah. Ketuk untuk info selengkapnya.
18/10/23 02.16,System,Kode keamanan Anda dengan damara infor telah berubah. Ketuk untuk info selengkapnya.
18/10/23 06.27,System,Kode keamanan Anda dengan ~ Daa~ telah berubah. Ketuk untuk info selengkapnya.
18/10/23 10.11,System,Kode keamanan Anda dengan ~ ian telah berubah. Ketuk untuk info selengkapnya.
18/10/23 11.47,System,Kode keamanan Anda dengan ~ lelly telah berubah. Ketuk untuk info selengkapnya.
18/10/23 11.49,System,Kode keamanan Anda dengan ~ lelly telah berubah. Ketuk untuk info selengkapnya.
18/10/23 12.03,System,Kode keamanan Anda dengan ~ lelly telah berubah. Ketuk untuk info selengkapnya.
18/10/23 12.12,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
18/10/23 23.59,System,Kode keamanan Anda dengan ~ azzzzka telah berubah. Ketuk untuk info selengkapnya.
19/10/23 10.52,System,Kode keamanan Anda dengan ~ naa telah berubah. Ketuk untuk info selengkapnya.
19/10/23 15.06,System,Kode keamanan Anda dengan ~ syf telah berubah. Ketuk untuk info selengkapnya.
21/10/23 20.52,System,Kode keamanan Anda dengan +62 838-3302-9687 telah berubah. Ketuk untuk info selengkapnya.
21/10/23 22.43,System,Kode keamanan Anda dengan ~ Maulina Aulia telah berubah. Ketuk untuk info selengkapnya.
22/10/23 15.02,System,Kode keamanan Anda dengan tuhu infor telah berubah. Ketuk untuk info selengkapnya.
23/10/23 07.37,System,Kode keamanan Anda dengan gilang infor telah berubah. Ketuk untuk info selengkapnya.
23/10/23 07.39,System,Kode keamanan Anda dengan chandra infor telah berubah. Ketuk untuk info selengkapnya.
23/10/23 16.32,System,Kode keamanan Anda dengan ~ despino telah berubah. Ketuk untuk info selengkapnya.
24/10/23 09.30,System,Kode keamanan Anda dengan chandra infor telah berubah. Ketuk untuk info selengkapnya.
25/10/23 05.15,System,Kode keamanan Anda dengan chandra infor telah berubah. Ketuk untuk info selengkapnya.
26/10/23 19.10,System,Kode keamanan Anda dengan ~ * telah berubah. Ketuk untuk info selengkapnya.
27/10/23 16.35,System,+62 812-3929-0433: Pesan ini dihapus
28/10/23 10.05,System,+62 895-3255-08517: <Media tidak disertakan>
29/10/23 18.17,System,Kode keamanan Anda dengan ~ Yudha telah berubah. Ketuk untuk info selengkapnya.
30/10/23 15.40,System,Kode keamanan Anda dengan ~ najla atha telah berubah. Ketuk untuk info selengkapnya.
31/10/23 11.36,System,‎+62 895-7033-18881 mengganti nomor teleponnya ke nomor baru. Ketuk untuk mengirim pesan atau menambahkan nomor baru.
31/10/23 11.46,System,Kode keamanan Anda dengan ~ Adrian Sugihartanto telah berubah. Ketuk untuk info selengkapnya.
01/11/23 13.03,System,Kode keamanan Anda dengan +62 898-7335-764 telah berubah. Ketuk untuk info selengkapnya.
02/11/23 18.17,System,Kode keamanan Anda dengan ~ sapta telah berubah. Ketuk untuk info selengkapnya.
05/11/23 18.39,System,Kode keamanan Anda dengan ~ Otetz telah berubah. Ketuk untuk info selengkapnya.
06/11/23 13.52,System,Kode keamanan Anda dengan ~ Otetz telah berubah. Ketuk untuk info selengkapnya.
06/11/23 18.17,System,Kode keamanan Anda dengan ~ Otetz telah berubah. Ketuk untuk info selengkapnya.
06/11/23 18.18,System,Kode keamanan Anda dengan ~ Otetz telah berubah. Ketuk untuk info selengkapnya.
07/11/23 22.28,System,Kode keamanan Anda dengan ~ iqbal_ft_ telah berubah. Ketuk untuk info selengkapnya.
08/11/23 07.50,System,Kode keamanan Anda dengan +62 882-3910-7854 telah berubah. Ketuk untuk info selengkapnya.
